"created_at","text"
"Fri Nov 13 20:06:25 +0000 2015","@verizon Sitting in the middle of the #I26 parkinglot. #Gators flags flying. #MakeMyGameDay ??? #GoGators #SEC https://t.co/T7k9WnIp7U"
"Fri Nov 13 19:46:06 +0000 2015","Lmfao eso mmg RT @MisterClasico: ? RT @ATT cause we love to rob people RT @__xoxoxV: AT&amp;T stay breaking me how tf my phone bill is $300"
"Sat Nov 14 00:43:29 +0000 2015","@comcastcares Yea I was almost left with no internet but I was able to a rep gave me the hook up on a date but techs are super lazy here"
"Fri Nov 13 21:24:05 +0000 2015","@dish app just got even better with sports team tracking. Great news. Their TV Everywhere is the main reason I'm still a customer."
"Fri Nov 13 21:21:32 +0000 2015","Hey, @ATT, it'a been 1 hour and 7 minutes &amp; 3 reps and my simple billing issue remains unsolved. 1 hour 8 min now. Well done folks."
"Fri Nov 13 21:16:26 +0000 2015","Just got real free cell service with #ringplus https://t.co/RytBmWBeYU Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT"
"Fri Nov 13 23:18:37 +0000 2015","@TMobileHelp That's good info, but doesn't tell me how much it'll cost to order. N6 not on store page, just refurb N5 :("
"Fri Nov 13 23:55:37 +0000 2015","@ComcastCares: #mobile_CareXI My internet is down @ 612 9th Ave S, 98020"
"Fri Nov 13 21:06:19 +0000 2015","Been watching so much episodes of Rugrats on @hulu"
"Sat Nov 14 00:01:19 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/E3B2uuoyvb"
"Fri Nov 13 20:34:55 +0000 2015","@comcastcares Yes. I just spent a long time on the phone with Shaniqua. Please give her a raise."
"Fri Nov 13 19:34:15 +0000 2015","RT @adforum: Exclusive: @PublicisSeattle ECD Jason Lucas on @TMobile's new Campaign Featuring Aaron Paul https://t.co/nPy3bEiLvw https://t.…"
"Sat Nov 14 00:06:41 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 23:32:38 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:05:19 +0000 2015","I stopped going to the gym because I used too much data watching @hulu , this is the best news I've gotten all week! https://t.co/W4f5R6eaEu"
"Fri Nov 13 21:34:52 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Sat Nov 14 00:58:57 +0000 2015","#Hulu in Talks to Sell Stake to Time Warner https://t.co/3I9Dls6AYG https://t.co/e3vSz70GW2"
"Fri Nov 13 22:56:38 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/5Q7Pop7cqa"
"Fri Nov 13 21:47:22 +0000 2015","RT @outmagazine: Reporting LIVE from the #ATTLiveProud Lounge at #OUT100. Thank you @ATT for an unforgettable night! https://t.co/V7bmsjtOvx"
"Fri Nov 13 21:42:37 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 18:38:22 +0000 2015","@TMobileHelp Yes. I still need access to the GSM network, unfortunately"
"Fri Nov 13 21:58:25 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 18:08:29 +0000 2015","@CaseyNeistat @SamsungMobileUS I think it's @TMobile only"
"Fri Nov 13 21:26:38 +0000 2015","@ATTCares I change my mind. Your service are is beyond the worst. It plain ole sucks. Midwest Call center inept at best"
"Fri Nov 13 23:08:15 +0000 2015","RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN…"
"Fri Nov 13 18:56:15 +0000 2015","Yesterday @freepress' own @JosephATorres urged the Philly City Council to demand more from #Comcast. Read more: https://t.co/Xjfyn5WBl1"
"Fri Nov 13 21:06:06 +0000 2015","@thelovemenots are live @TheRebelPHX this saturday night! @TMobile #Phoenix #Sucker https://t.co/v0WNkvTgef"
"Fri Nov 13 18:21:14 +0000 2015","Hey @verizon thanks for bringing back activation fees. Not. https://t.co/YZpVHjhWDC"
"Fri Nov 13 22:58:58 +0000 2015","RT @JohnLegere: Yep!  @Samsung #GearVR is coming to @TMobile!! https://t.co/j7wLUm3QRQ"
"Fri Nov 13 21:48:02 +0000 2015","The @TMobile sales guy nagged me to buy a SIM even though Apple SIM should work fine. Told me I gotta adapt to life. Ok."
"Fri Nov 13 20:36:23 +0000 2015","RT @Variety: ICYMI &gt;&gt; @Hulu is in talks with Time Warner about selling a stake in the company https://t.co/LMI276Cpnr https://t.co/qSTwjx4N…"
"Fri Nov 13 19:19:12 +0000 2015","I just entered to WIN TMN's ""#Hulu Plus Membership #Giveaway"" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/1WlcXe3r3M"
"Fri Nov 13 21:54:03 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 20:52:08 +0000 2015","@VerizonSupport can i dm you the info now?"
"Fri Nov 13 19:07:10 +0000 2015","A big?? to @comcast @XFINITY I am out. You are always trying to scam. #HappyFriday #FridayThe13th #fuckoff #weekend"
"Fri Nov 13 19:56:46 +0000 2015","Thank you @so_project for stopping by @flagship8059 its always an honor having you in #LA #SWisBest #TMobile https://t.co/hCrqFkYVdA"
"Fri Nov 13 19:35:19 +0000 2015","@TMobileHelp I have a quick question and need some help about Jump and switching to JOD!"
"Fri Nov 13 18:36:21 +0000 2015","@JohnLegere @TMobile not being able to provide customer with receipts, doesn't that violate gov laws?"
"Fri Nov 13 18:33:19 +0000 2015","""Today's internet is not about tech, it's about experience and brand."" @verizon @WhartonMBACM @Wharton"
"Sat Nov 14 00:41:34 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/n6Y44efxeT"
"Fri Nov 13 19:27:17 +0000 2015","Calling customers liars is pretty awesome customer service, @verizon. What a great way to let your customers know you care."
"Fri Nov 13 19:15:11 +0000 2015","Yo @ATT ... are y'all ignoring me?"
"Fri Nov 13 18:49:19 +0000 2015","“Data Overage Fee.” #RuinMyLifeIn3Words Luckily, us @TMobile don’t have that issue. #AbolishOverages, @ATT and @Verizon!"
"Sat Nov 14 00:23:48 +0000 2015","@ATT @ATTCares Im so DONE w/ur BS shut my service off 1 day past due date AFTER crediting my account 4 overcharging?! Keep it off #attsucks"
"Fri Nov 13 21:48:47 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 23:53:01 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/gBX7KEbrPV"
"Fri Nov 13 23:33:02 +0000 2015","New #Job #DISH Network Home-Based Satellite TV Technician/Installer Full Time in #Missouri, https://t.co/CkPiDuZF4J"
"Fri Nov 13 20:46:30 +0000 2015","See #Facebook 360-Degree Video Ads For @att, @Samsungtweets &amp; Others https://t.co/sExuqBwu5l via @marketingland #marketing #socialmedia"
"Fri Nov 13 21:02:03 +0000 2015","@hulu_support it's only an error when I log on my PlayStation, there is nothing wrong with my account"
"Fri Nov 13 22:19:29 +0000 2015","RT @_Brendonsmall: Whoa- You are a crazy man!! https://t.co/KdO2Vh2UJQ"
"Fri Nov 13 18:54:04 +0000 2015","RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p"
"Fri Nov 13 22:19:31 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 18:37:42 +0000 2015","It's getting exciting! Join us to discuss a proactive #CEM strategy at 9am 11/18 #MVNOIS @ATT @Ultramobile @tingFTW https://t.co/TDkRi9sYJ4"
"Fri Nov 13 19:22:58 +0000 2015","Just being a boss and dealing with @ATT for my sister on my day off. We will get her her internet!!!!"
"Fri Nov 13 19:03:17 +0000 2015","Celebrate the Community Recognition Gala at Cocoanut Grove! Sponsered by @Comcast #SCGala #Mysantacruz https://t.co/PwThaHFdit"
"Fri Nov 13 22:30:11 +0000 2015","Dear #hulu. Can you pls give me the ability to opt out of ads for womens jeans? I feel it is the most epic of fails on your part."
"Fri Nov 13 21:36:32 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 18:06:36 +0000 2015","@ATTCares thank you.  I spoke with someone.  Smart Limits seems to require a device reboot when change settings - that device is not in hand"
"Fri Nov 13 21:49:28 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:23:09 +0000 2015","@SaraGuerard @comcastcares seriously. Thinking about the same. Why make promises you don't honor? @comcast"
"Fri Nov 13 20:17:39 +0000 2015","@VerizonSupport very much so.  I didn't even know the tech was here until I got you ""problem resolved"" txt.  problem NOT resolved"
"Fri Nov 13 20:12:52 +0000 2015","Watching Good Morning America: West Virginia Senator Robert C. Byrd Dies at 92 on @hulu  https://t.co/b8qHNGe5Yu"
"Fri Nov 13 20:38:37 +0000 2015","@TMobile I’m on the 2.5gb promotional family data plan, are we eligible for #bingeon?"
"Sat Nov 14 00:18:34 +0000 2015","When @verizon customer service is ghetto &amp; instead of connecting you to her supervisor connects you to the Spanish Customer service #Ghetto"
"Sat Nov 14 00:40:32 +0000 2015","Dear @verizon @verizonfios ""Tim from customer service"" calls me every day from a different #.  I need to be able to block more than 100 #s."
"Fri Nov 13 19:50:20 +0000 2015","@HouseGOP Get #Angry W/ @Verizon! Suspected #NSA #ACTIVITY @COPSOffice? @LorettaLynch? #Spying #InUSAHomes? https://t.co/7iV6ufbaEm #GOP?"
"Fri Nov 13 21:23:06 +0000 2015","@TMobileHelp ooh, thank! It showing the update will be directly to Android 6.0, will that be for both versions SM-910T and SM-910T3?"
"Fri Nov 13 21:57:46 +0000 2015","RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.…"
"Sat Nov 14 01:45:51 +0000 2015","@comcastcares My internet access was down all last night - Bellevue Eastgate area. I'd like to know that it will work this weekend."
"Fri Nov 13 21:31:45 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 18:58:13 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/OxaFn5HVmQ"
"Fri Nov 13 22:06:56 +0000 2015","Really frustrated w/ @XFINITY somehow disconnected my @comcastbusiness connection &amp; no one can help me. @comcastcares, don't think you care"
"Fri Nov 13 19:01:43 +0000 2015","I gotta cancel my bill with @ATT. Fuck these mofos, waste more money on my phone bill then anything and I don't even make phone calls"
"Fri Nov 13 22:46:22 +0000 2015","@TMobileHelp How about just the Nexus 6, then? They were on the site previously, now all mentions of N6 are missing. :|"
"Sat Nov 14 01:32:59 +0000 2015","This is the last month that I subscribe to @Hulu. Service have been terrible and I rather spend money on @netflix or @WWENetwork."
"Fri Nov 13 19:16:22 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/aRHP5fLCgn"
"Sat Nov 14 00:05:06 +0000 2015","RT @FoxCollegeSport: Catch @WinthropWBB take on #17 @OU_WBBall in 1 hour on FCS Central in the first day of the season! @DIRECTV ch. 608-1 …"
"Fri Nov 13 19:57:53 +0000 2015","Trying to stay #warm in #Brooklyn #tonight? Tony's has just the #dish for #you...our #freshlymade… https://t.co/SySPaLjuwa"
"Fri Nov 13 22:51:39 +0000 2015","Honestly, @ATT, it's not that hard. It's my phone, let me use it. Even @ATTCares is dragging their feet. Should i just reach out to @FCC?"
"Sat Nov 14 00:18:28 +0000 2015","Why wouldn't @verizon tell military personnel they'd receive additional charges when deployed?! #whereisthesupport"
"Sat Nov 14 01:39:25 +0000 2015","@WazzuCrew11 @comcast @XFINITY @Pac12Networks - Not even online? I'm streaming."
"Fri Nov 13 18:49:26 +0000 2015","@VerizonSupport I think that VZ needs to make up its mind (mind?) about whether a POP client accessing email counts as email being accessed."
"Fri Nov 13 21:39:47 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 22:59:11 +0000 2015","@ATTCares hi there I haven't any success looks like I may change from att what is the lowest my bill can be"
"Sat Nov 14 00:53:37 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/RyA8R4m4mm"
"Fri Nov 13 21:33:15 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Sat Nov 14 00:24:11 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Sat Nov 14 00:30:44 +0000 2015","@TMobile why is your service fucking up all of a sudden #MusicFreedom"
"Fri Nov 13 19:16:34 +0000 2015","RT @geekbabe: Waiting for my chemo chair &amp; happy I can watch TV anywhere thanks to @verizon as #vzwbuzz"
"Sat Nov 14 00:38:37 +0000 2015","Just when I was thinking of going back to @verizon I read this https://t.co/k8bITxTRi5"
"Fri Nov 13 19:28:09 +0000 2015","@comcast we only signed up with Xfinity after verifying the package was available. Didn't discover it was SD only until the season began."
"Fri Nov 13 19:37:06 +0000 2015","#TMobile #LTE – How ‘Binge On’ could blow up in T-Mobile’s face – I personally have very mixed feelings… https://t.co/XFFlsMu5an #OtherTech"
"Fri Nov 13 20:33:49 +0000 2015","@RufioRadio @1035KISSFM @ATT @iambeckyg are you doing this again today?!!!! ???"
"Fri Nov 13 19:59:50 +0000 2015","Hey, @VerizonSupport, this is pretty sweet for $75/month, no!  Thanks for the lightening fast connection speed. https://t.co/AGFXm0T4lw"
"Fri Nov 13 19:03:37 +0000 2015","#ATT offers free roaming while in Mexico, will give subs 1 GB of data when south of the border - FierceWireless https://t.co/B1Con6lO6J"
"Fri Nov 13 21:35:12 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 21:45:27 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:34:36 +0000 2015","#Verizon #Tablet – Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop… https://t.co/3mZimFYBvM #Android"
"Fri Nov 13 21:42:34 +0000 2015","#ATT is a Technology Destination for the Holiday Shopping Season! https://t.co/2sLh8Qopa8 https://t.co/SXOI4lh1sq"
"Sat Nov 14 01:56:06 +0000 2015","Watching Saturday Night Live: More Cowbell on @hulu  https://t.co/kIUX1g7ihw #BestSkitEver"
"Fri Nov 13 23:02:06 +0000 2015","@verizon pretty please #MakeMyGameDay ?? ???????? ? ????????? ????????? ????????? ????????? ????????? ????????? ????????? ?????????"
"Fri Nov 13 18:29:07 +0000 2015","@Con_Radio @comcast that's because, Comcast is in fact, the devil. Never had good customer service from them."
"Fri Nov 13 21:39:24 +0000 2015","@ATTCares 1 hour 24 minutes now! Just got transferred to my 4th rep!"
"Fri Nov 13 19:44:34 +0000 2015","The people who work for @ATT are the nicest people in this entire world"
"Fri Nov 13 21:54:44 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 20:00:04 +0000 2015","Meet #hulu recruiters and tour our #NYC office! Join us &amp; @_AWNY on 11/19-20 for #awnyACC: https://t.co/wMH7k5nSbP https://t.co/ldN6TWsot4"
"Sat Nov 14 00:18:08 +0000 2015","@TMobileHelp MobileHelp I have been trying toget a charge all day and have called T MOBile 3 times about this issue"
"Sat Nov 14 00:54:04 +0000 2015","RT @TheAMAs: Tap ""Uptown Funk!"" to vote for @BrunoMars &amp; @MarkRonson for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/J9Dv…"
"Fri Nov 13 19:56:07 +0000 2015","@DBtay0140 @CARDSALLDAY26 @VZWSupport Thank you for the positive feedback. If you have any questions or concerns, let us know. EM"
"Fri Nov 13 21:37:19 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:44:24 +0000 2015","@TMobileHelp so I was able to do this online :)"
"Fri Nov 13 21:57:39 +0000 2015","RT @baas_will: This Freedom Region @comcastcareers TA team led one of best @comcast #veteran career fairs yet. Many hires pending! https://…"
"Fri Nov 13 18:26:56 +0000 2015","@ATT Is there a physical location in Central Indiana where I can resolve a customer service issue with the billing for my landline?"
"Fri Nov 13 18:16:35 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/B1pG8f0c9r"
"Fri Nov 13 19:48:19 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/rxVHlr2v5H"
"Fri Nov 13 21:39:10 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 20:10:32 +0000 2015","@ATT Lost a customer this AM w/poor in store service! I cancelled my entire order for bundled service when I got home.  PISSED OFF @ATT! ??"
"Fri Nov 13 22:57:41 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/kTrGefZQZi"
"Fri Nov 13 18:47:20 +0000 2015","#news: Mass #UFO sighting in #Amsterdam several people saw #lights and a #flying #dish was #filmed https://t.co/sM8QqREdDr  plz #Share"
"Fri Nov 13 18:09:10 +0000 2015","@KatiieFiischer @_danmast @eriin_x0x @pinarobread_ @ATTCares ISNT AT&amp;T the same COMPANY THAT JOINED WITH T-Mobile ???? that's when U KNO"
"Fri Nov 13 21:40:38 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 18:39:52 +0000 2015","@ATTCares hi Bethel, I was able to get one issue resolved via online chat. I am, however, looking at other options w/ @Verizon &amp; @tmobile."
"Sat Nov 14 01:10:12 +0000 2015","@GE, @Walmart, @ATT, @Google All Donate to Communist Front-Group Center for American Progress https://t.co/T0ezzve4s1 #UsefulIdiots #Dupes"
"Sat Nov 14 00:23:57 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/LzNQs3i7sa"
"Sat Nov 14 00:06:17 +0000 2015","AT&amp;T; #Retail #Sales Consultants San Francisco Area Stores CA 1000 SIGN ON BONUS!!! at #ATT in #SanFrancisco #job https://t.co/fEr0i9XC36"
"Fri Nov 13 20:49:27 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 21:00:14 +0000 2015","RT @astronomyontap: .@HubbleHugger77's film Saving Hubble is now on @hulu! https://t.co/lDxLWAjWdY"
"Sat Nov 14 01:04:24 +0000 2015","@ATTCares so no one has apparently has done their job and sent me any info on returning my devices since no service in my area now"
"Fri Nov 13 20:18:16 +0000 2015",". @verizon TheTechDad A2 saw the Steve Jobs movie #vzwbuzz"
"Sat Nov 14 01:58:15 +0000 2015","#Paris yet another way to communicate with me....radiornel@verizon.net"
"Fri Nov 13 19:04:13 +0000 2015","#vizeden #ç?k?nca #kendimizi #buraya #att?k ? @ Black &amp; White Bar https://t.co/x2XdC8c01s"
"Sat Nov 14 00:27:39 +0000 2015","@KevinI @ATT first impressions?"
"Fri Nov 13 21:31:34 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 22:14:03 +0000 2015","@verizon and @FedEx really know how to screw things up. FedEx LOSES my phone, Verizon messes up two orders. Week later, still no phone ???"
"Sat Nov 14 01:03:55 +0000 2015","RT @BDE_Video: Unfortunately, even with a @verizon JetPack we can't get enough speed to bring you @Rock_Hockey vs @IUPHockeyClub. Game will…"
